taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
3776719	7ddf754f-d193-4cc9-b351-99906754a03b	3173228.0			Aphelandra taborensis Leonard	Leonard	Aphelandra taborensis	Aphelandra	taborensis		species		Leonard. (1953). In: Contr. U. S. Natl. Herb. 31: 181.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Aphelandra
7264269	7ddf754f-d193-4cc9-b351-99906754a03b	3173228.0			Aphelandra dielsii Mildbr.	Mildbr.	Aphelandra dielsii	Aphelandra	dielsii		species		Mildbr. (1937). In: Biblioth. Bot. 29: Heft 116, 147.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Aphelandra
3776581	7ddf754f-d193-4cc9-b351-99906754a03b	3173228.0			Aphelandra tomentosa Lindau	Lindau	Aphelandra tomentosa	Aphelandra	tomentosa		species		Lindau. (1895). In: Engl. Et Prantl, Natürl. Pflanzenfam. Iv. 3 b.369.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Aphelandra
3777395	7ddf754f-d193-4cc9-b351-99906754a03b	3173228.0			Aphelandra puberula Leonard	Leonard	Aphelandra puberula	Aphelandra	puberula		species		Leonard. (1953). In: Contr. U. S. Natl. Herb. 31: 166.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Aphelandra
3776676	7ddf754f-d193-4cc9-b351-99906754a03b	3173228.0			Aphelandra terryae Standl.	Standl.	Aphelandra terryae	Aphelandra	terryae		species		Standl. (1940). In: Publ. Field Mus. Nat. Hist., Chicago, Bot. Ser. 22: 381.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Aphelandra
8299802	d9a4eedb-e985-4456-ad46-3df8472e00e8	3173125.0			Barleria pre Herbarium Practice & Following Obermeyer.	Herbarium Practice & Following Obermeyer.	Barleria pre	Barleria	pre		species			accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Barleria
7263497	7ddf754f-d193-4cc9-b351-99906754a03b	3173125.0			Barleria linearifolia Rendle	Rendle	Barleria linearifolia	Barleria	linearifolia		species		Rendle. (1896). In: J. Bot. 397.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Barleria
8017304	7ddf754f-d193-4cc9-b351-99906754a03b	3173125.0			Barleria hochstetteri Nees	Nees	Barleria hochstetteri	Barleria	hochstetteri		species		Nees. (1847). In: Prodr. [A. DC.] 11: 231.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Barleria
7993758	7ddf754f-d193-4cc9-b351-99906754a03b	3173125.0			Barleria subregularis I.Darbysh.	I.Darbysh.	Barleria subregularis	Barleria	subregularis		species		I. Darbysh. (2010). In: Fl. Trop. E. Africa, Acanth. (Part 2) 423 (-424).	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Barleria
3772827	7ddf754f-d193-4cc9-b351-99906754a03b	3173125.0			Barleria glandulifera Lindau	Lindau	Barleria glandulifera	Barleria	glandulifera		species		Lindau. (1894). In: Bot. Jahrb. Syst. 20: 22.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Barleria
5575457	7ddf754f-d193-4cc9-b351-99906754a03b	5415359.0			Dicliptera magaliesbergensis K.Balkwill	K.Balkwill	Dicliptera magaliesbergensis	Dicliptera	magaliesbergensis		species		Balkwill, K. (1996). In: Kew Bull. 51(1): 39.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Dicliptera
5575589	7ddf754f-d193-4cc9-b351-99906754a03b	5415359.0			Dicliptera katangensis De Wild.	De Wild.	Dicliptera katangensis	Dicliptera	katangensis		species		De Wild. (1903). In: Ann. Mus. Congo, Ser. IV. 151.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Dicliptera
5576181	7ddf754f-d193-4cc9-b351-99906754a03b	5415359.0			Dicliptera arnhemica R.M.Barker	R.M.Barker	Dicliptera arnhemica	Dicliptera	arnhemica		species		Barker, R. M. (1986). In: J. Adelaide Bot. Gard. 9: 188.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Dicliptera
5575168	7ddf754f-d193-4cc9-b351-99906754a03b	5415359.0			Dicliptera rauhii Wassh.	Wassh.	Dicliptera rauhii	Dicliptera	rauhii		species		Wassh. (1988). In: Beitr. Biol. Pfl. 63(3): 425.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Dicliptera
5575602	7ddf754f-d193-4cc9-b351-99906754a03b	5415359.0			Dicliptera jujuyensis Lindau ex R.E.Fr.	Lindau ex R.E.Fr.	Dicliptera jujuyensis	Dicliptera	jujuyensis		species		Lindau ex R. E. Fr. (1903). In: Arkiv Bot. Stockh. 1: 398.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Dicliptera
3769279	7ddf754f-d193-4cc9-b351-99906754a03b	2904597.0			Justicia sanchezioides Leonard	Leonard	Justicia sanchezioides	Justicia	sanchezioides		species		Leonard. (1958). In: Contr. U. S. Natl. Herb. 31: 572.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Justicia
3776393	aacd816d-662c-49d2-ad1a-97e66e2a2908	2904597.0			Sericographis selloviana Nees	Nees	Sericographis selloviana	Sericographis	selloviana		species		Fl. bras. 9: 111 1847	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Justicia
3779791	7ddf754f-d193-4cc9-b351-99906754a03b	2904597.0			Justicia trifoliata Roem. & Schult.	Roem. & Schult.	Justicia trifoliata	Justicia	trifoliata		species		Roem. & Schult. (1817). In: Syst. 1: 166.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Justicia
7862827	7ddf754f-d193-4cc9-b351-99906754a03b	2904597.0			Justicia linifolia (Lindau) J.C.Manning & Goldblatt	(Lindau) J.C.Manning & Goldblatt	Justicia linifolia	Justicia	linifolia		species		Manning, J. C., & Goldblatt. (2012). In: Strelitzia 29: 790.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Justicia
8096324	7ddf754f-d193-4cc9-b351-99906754a03b	2904597.0			Justicia chalmersii Lindau	Lindau	Justicia chalmersii	Justicia	chalmersii		species		Lindau. (1894). In: Bot. Jahrb. Syst. 19: Beibl. N. 48 6.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Justicia
3776140	7ddf754f-d193-4cc9-b351-99906754a03b	6360058.0			Lepidagathis nemorosa S.Moore	S.Moore	Lepidagathis nemorosa	Lepidagathis	nemorosa		species		Moore, S. (1910). In: J. Bot. 48: 253.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Lepidagathis
3776239	7ddf754f-d193-4cc9-b351-99906754a03b	6360058.0			Lepidagathis meridionalis Kameyama	Kameyama	Lepidagathis meridionalis	Lepidagathis	meridionalis		species		Kameyama. (2009). In: Kew Bull. 63(4): 571.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Lepidagathis
3777238	7ddf754f-d193-4cc9-b351-99906754a03b	6360058.0			Lepidagathis angustifolia C.B.Clarke	C.B.Clarke	Lepidagathis angustifolia	Lepidagathis	angustifolia		species		Clarke, C. B. (1900). In: Oliv. Et Al. (eds.), Fl. Trop. Africa 5: 123.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Lepidagathis
3777047	7ddf754f-d193-4cc9-b351-99906754a03b	6360058.0			Lepidagathis ceylanica Nees	Nees	Lepidagathis ceylanica	Lepidagathis	ceylanica		species		Nees. (1841). In: Nov. Act. Nat. Cur. 19: Suppl. 2: 51.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Lepidagathis
3775494	7ddf754f-d193-4cc9-b351-99906754a03b	6360058.0			Lepidagathis tisserantii Benoist	Benoist	Lepidagathis tisserantii	Lepidagathis	tisserantii		species		Benoist. (1948). In: Notul. Syst., Ed. Humbert 13: 199.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Lepidagathis
5574462	7ddf754f-d193-4cc9-b351-99906754a03b	3171840.0			Ruellia gorgonensis Leonard	Leonard	Ruellia gorgonensis	Ruellia	gorgonensis		species		Leonard. (1958). In: Contr. U. S. Natl. Herb. 31: 694.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Ruellia
5574694	7ddf754f-d193-4cc9-b351-99906754a03b	3171840.0			Ruellia edwardsae Tharp & F.A.Barkley	Tharp & F.A.Barkley	Ruellia edwardsae	Ruellia	edwardsae		species		Tharp, & Barkley, F. A. (1949). In: Amer. Midl. Naturalist 42: 12.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Ruellia
5573002	7ddf754f-d193-4cc9-b351-99906754a03b	3171840.0			Ruellia silvaecola (Mart. ex Nees) Lindau	(Mart. ex Nees) Lindau	Ruellia silvaecola	Ruellia	silvaecola		species		Lindau. (1895). In: Engl. & Prantl, Natürl. Pflanzenfam. 4: 3b 311.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Ruellia
10838690	aacd816d-662c-49d2-ad1a-97e66e2a2908	3171840.0			Dipteracanthus rubiaeformis Nees	Nees	Dipteracanthus rubiaeformis	Dipteracanthus	rubiaeformis		species			accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Ruellia
5572984	7ddf754f-d193-4cc9-b351-99906754a03b	3171840.0			Ruellia singularis Benoist	Benoist	Ruellia singularis	Ruellia	singularis		species		Benoist. (1945). In: Notul. Syst., Ed. Humbert 12: 4.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Ruellia
11582640	7ddf754f-d193-4cc9-b351-99906754a03b	7263564.0			Staurogyne elmeri Co ex Pelser	Co ex Pelser	Staurogyne elmeri	Staurogyne	elmeri		species		Co ex Pelser. (2021). In: Blumea 66(1): 97, Nom. Nov.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Staurogyne
3772948	7ddf754f-d193-4cc9-b351-99906754a03b	7263564.0			Staurogyne yunnanensis H.S.Lo	H.S.Lo	Staurogyne yunnanensis	Staurogyne	yunnanensis		species		Lo, H. S. (1988). In: Bull. Bot. Res. North-East. Forest. Inst. 8(1): 3.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Staurogyne
3774194	7ddf754f-d193-4cc9-b351-99906754a03b	7263564.0			Staurogyne hypoleuca Benoist	Benoist	Staurogyne hypoleuca	Staurogyne	hypoleuca		species		Benoist. (1913). In: Lecomte, Not. Syst. 2: 338.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Staurogyne
3774946	7ddf754f-d193-4cc9-b351-99906754a03b	7263564.0			Staurogyne alba Braz & R.Monteiro	Braz & R.Monteiro	Staurogyne alba	Staurogyne	alba		species		Braz, & Monteiro, R. (2006). In: Revista Brasil. Bot. 29(4): 579.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Staurogyne
3774698	7ddf754f-d193-4cc9-b351-99906754a03b	7263564.0			Staurogyne burbidgei C.B.Clarke ex Bremek.	C.B.Clarke ex Bremek.	Staurogyne burbidgei	Staurogyne	burbidgei		species		C. B. Clarke ex Bremek. (1955). In: Reinwardtia 3: 228.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Staurogyne
10844179	7ddf754f-d193-4cc9-b351-99906754a03b	6359394.0			Strobilanthes bislei Sinj.Thomas, B.Mani, Britto & Pradeep	Sinj.Thomas, B.Mani, Britto & Pradeep	Strobilanthes bislei	Strobilanthes	bislei		species		Sinj. Thomas, B. Mani, Britto & Pradeep. (2019). In: Pl. Sci. Today 6(1): 52.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Strobilanthes
12222156	7ddf754f-d193-4cc9-b351-99906754a03b	6359394.0			Strobilanthes sripadensis Nilanthi, Gopallawa & Jayawardana	Nilanthi, Gopallawa & Jayawardana	Strobilanthes sripadensis	Strobilanthes	sripadensis		species		Nilanthi, Gopallawa, & Jayawardana. (2023). In: Phytotaxa 592(2): 128.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Strobilanthes
3778565	7ddf754f-d193-4cc9-b351-99906754a03b	6359394.0			Strobilanthes rivularis J.R.I.Wood & J.R.Benn.	J.R.I.Wood & J.R.Benn.	Strobilanthes rivularis	Strobilanthes	rivularis		species		J. R. I. Wood & J. R. Benn. (2003). In: Kew Bull. 58(1): 166.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Strobilanthes
3781472	7ddf754f-d193-4cc9-b351-99906754a03b	6359394.0			Strobilanthes crassifolia Miq.	Miq.	Strobilanthes crassifolia	Strobilanthes	crassifolia		species		Miq. (1856). In: Fl. Ned. Ind. 2: 800.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Strobilanthes
3780710	7ddf754f-d193-4cc9-b351-99906754a03b	6359394.0			Strobilanthes glutinosa Nees	Nees	Strobilanthes glutinosa	Strobilanthes	glutinosa		species		Nees. (1832). In: Wall. Pl. As. Rar. 3: 86.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Strobilanthes
8253351	7ddf754f-d193-4cc9-b351-99906754a03b	10767005.0			Adenocalymma heterophyllum Kraenzl.	Kraenzl.	Adenocalymma heterophyllum	Adenocalymma	heterophyllum		species		Kraenzl. (1915). In: Notizbl. Königl. Bot. Gart. Berlin 6: 372.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Adenocalymma
12182579	7ddf754f-d193-4cc9-b351-99906754a03b	10767005.0			Adenocalymma apparicioanum J.C.Gomes	J.C.Gomes	Adenocalymma apparicioanum	Adenocalymma	apparicioanum		species		Gomes, J. C. (1949). In: Arquiv. Jard. Bot. Rio De Janeiro 9: 223.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Adenocalymma
7496422	7ddf754f-d193-4cc9-b351-99906754a03b	10767005.0			Adenocalymma aurantiacum Udulutsch & Assis	Udulutsch & Assis	Adenocalymma aurantiacum	Adenocalymma	aurantiacum		species		Udulutsch, & Assis. (2013). In: Nordic J. Bot. 31(2): 172.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Adenocalymma
4091306	7ddf754f-d193-4cc9-b351-99906754a03b	10767005.0			Adenocalymma saulense A.H.Gentry	A.H.Gentry	Adenocalymma saulense	Adenocalymma	saulense		species		Gentry, A. H. (1993). In: Novon 3(2): 140.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Adenocalymma
9086407	7ddf754f-d193-4cc9-b351-99906754a03b	10767005.0			Adenocalymma lineare L.H.Fonseca & Zuntini	L.H.Fonseca & Zuntini	Adenocalymma lineare	Adenocalymma	lineare		species		Fonseca, L. H., & Zuntini. (2016). In: Phytotaxa 284(4): 264.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Adenocalymma
4094532	7ddf754f-d193-4cc9-b351-99906754a03b	3172588.0			Amphilophium aschersonii Ule	Ule	Amphilophium aschersonii	Amphilophium	aschersonii		species		Ule. (1904). In: Urb. & Graebn. Festschr. Asch. 549.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Amphilophium
7678261	046bbc50-cae2-47ff-aa43-729fbf53f7c5	3172588.0			Amphilophium paraguariense Hassl., 1917	Hassl., 1917	Amphilophium paraguariense	Amphilophium	paraguariense		species		Addenda Pl. Hassl. 14. 1917 Without description	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Amphilophium
4094486	7ddf754f-d193-4cc9-b351-99906754a03b	3172588.0			Amphilophium ecuadorense A.H.Gentry	A.H.Gentry	Amphilophium ecuadorense	Amphilophium	ecuadorense		species		Gentry, A. H. (1977). In: Phytologia 35(3): 183(1977).	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Amphilophium
8012173	7ddf754f-d193-4cc9-b351-99906754a03b	3172588.0			Amphilophium ayaricum J.R.Grande	J.R.Grande	Amphilophium ayaricum	Amphilophium	ayaricum		species		Grande, J. R. (2011). In: Acta Bot. Venez. 34(1): 115, Fig. 1.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Amphilophium
4094225	7ddf754f-d193-4cc9-b351-99906754a03b	3172588.0			Amphilophium pilosum Standl.	Standl.	Amphilophium pilosum	Amphilophium	pilosum		species		Standl. (1938). In: Publ. Field Mus. Nat. Hist., Chicago, Bot. Ser. 17: 392.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Amphilophium
4093150	7ddf754f-d193-4cc9-b351-99906754a03b	3172463.0			Anemopaegma hilarianum Bureau & K.Schum.	Bureau & K.Schum.	Anemopaegma hilarianum	Anemopaegma	hilarianum		species		Bureau & K. Schum. (1896). In: Mart. Fl. Bras. 8: II. 124.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Anemopaegma
4092513	7ddf754f-d193-4cc9-b351-99906754a03b	3172463.0			Anemopaegma parkeri Sprague	Sprague	Anemopaegma parkeri	Anemopaegma	parkeri		species		Sprague. (1906). In: Bull. Herb. Boissier Ser. II. 6: 375.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Anemopaegma
4092481	046bbc50-cae2-47ff-aa43-729fbf53f7c5	3172463.0			Anemopaegma platypus K.Schum., 1894	K.Schum., 1894	Anemopaegma platypus	Anemopaegma	platypus		species		Nat. Pflanzenfam. [Engler & Prantl] 4, Abt. 3b: 215. 1894	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Anemopaegma
10297540	7ddf754f-d193-4cc9-b351-99906754a03b	3172463.0			Anemopaegma carajasense A.H.Gentry ex Firetti-Legg. & L.G.Lohmann	A.H.Gentry ex Firetti-Legg. & L.G.Lohmann	Anemopaegma carajasense	Anemopaegma	carajasense		species		A. H. Gentry ex Firetti-Legg. & L. G. Lohmann. (2018). In: Rodriguésia 69(3): 1068.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Anemopaegma
4093200	7ddf754f-d193-4cc9-b351-99906754a03b	3172463.0			Anemopaegma granvillei A.H.Gentry	A.H.Gentry	Anemopaegma granvillei	Anemopaegma	granvillei		species		Gentry, A. H. (n.d.). In: Ann. Missouri Bot. Gard. 64(2): 311 (1977 Publ. 1978).	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Anemopaegma
4094627	7ddf754f-d193-4cc9-b351-99906754a03b	3172515.0			Bignonia magnifica W.Bull	W.Bull	Bignonia magnifica	Bignonia	magnifica		species		Bull, W. (1879). In: Gard. Chron. II. 73.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Bignonia
4093496	046bbc50-cae2-47ff-aa43-729fbf53f7c5	3172515.0			Bignonia porteriana Wall., 1832	Wall., 1832	Bignonia porteriana	Bignonia	porteriana		species		Numer. List [Wallich] n. 6509. 1832	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Bignonia
7960929	7ddf754f-d193-4cc9-b351-99906754a03b	3172515.0			Bignonia neouliginosa L.G.Lohmann	L.G.Lohmann	Bignonia neouliginosa	Bignonia	neouliginosa		species		Lohmann, L. G. (2014). In: Ann. Missouri Bot. Gard. 99(3): 421.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Bignonia
4093976	7ddf754f-d193-4cc9-b351-99906754a03b	3172515.0			Bignonia callistegioides Cham.	Cham.	Bignonia callistegioides	Bignonia	callistegioides		species		Cham. (1832). In: Linnaea 7: 712.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Bignonia
7986146	046bbc50-cae2-47ff-aa43-729fbf53f7c5	3172515.0			Bignonia auriculigera Mart. ex DC., 1845	Mart. ex DC., 1845	Bignonia auriculigera	Bignonia	auriculigera		species		Prodr. [A. P. de Candolle] 9: 194. 1845 [1 Jan 1845]	accepted		Possible variant of Bignonia auriculigera Mart. ex Colla	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Bignonia
10585768	6a8d52af-2897-436e-b03b-a66a0809b89a	3233562.0			Fridericia ventrochaetosa Nagy, Felföldi & Dózsa-Farkas, 2018	Nagy, Felföldi & Dózsa-Farkas, 2018	Fridericia ventrochaetosa	Fridericia	ventrochaetosa		species		Nagy, Hajnalka, Felföldi, Tamás, Dózsa-Farkas, Klára (2018): Morphological and molecular distinction of two Fridericia species (Clitellata, Enchytraeidae) having same spermatheca type. Zootaxa 4496 (1): 111-123, DOI: https://doi.org/10.11646/zootaxa.4496.1.8	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Fridericia
10670426	7ddf754f-d193-4cc9-b351-99906754a03b	3233562.0			Fridericia resinosa A.H.Gentry ex Kaehler	A.H.Gentry ex Kaehler	Fridericia resinosa	Fridericia	resinosa		species		Gentry ex Kaehler, A. H. (2020). In: Phytotaxa 461(2): 132.	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Fridericia
11838821	c0ea70c8-d4c1-4c3e-8cf0-70bc798f6982	3233562.0			Fridericia sphaericoides Dózsa-Farkas, Nagy, Felföldi & Hong, 2022	Dózsa-Farkas, Nagy, Felföldi & Hong, 2022	Fridericia sphaericoides	Fridericia	sphaericoides		species		Dózsa-Farkas, Klára, Nagy, Hajnalka, Felföldi, Tamás, Hong, Yong (2022): Four new enchytraeid species (Enchytraeidae, Annelida) from a Korean mountain (Jeoksangsan). Zootaxa 5094 (2): 234-260, DOI: https://doi.org/10.11646/zootaxa.5094.2.2	accepted			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Fridericia
